instrument_name,tick_size_steps,quote_currency,min_trade_amount,expiration_timestamp,counter_currency,settlement_period,settlement_currency,block_trade_tick_size,block_trade_min_trade_amount,block_trade_commission,option_type,creation_timestamp,instrument_id,base_currency,contract_size,tick_size,instrument_type,taker_commission,maker_commission,strike,is_active,kind,rfq,price_index,creation_date,expiration_date
ETH-9FEB24-2650-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289166,ETH,1.0,0.0001,reversed,0.0003,0.0003,2650.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2650-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289167,ETH,1.0,0.0001,reversed,0.0003,0.0003,2650.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2700-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289168,ETH,1.0,0.0001,reversed,0.0003,0.0003,2700.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2700-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289169,ETH,1.0,0.0001,reversed,0.0003,0.0003,2700.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289170,ETH,1.0,0.0001,reversed,0.0003,0.0003,2800.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289171,ETH,1.0,0.0001,reversed,0.0003,0.0003,2800.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2900-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289172,ETH,1.0,0.0001,reversed,0.0003,0.0003,2900.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-2900-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289173,ETH,1.0,0.0001,reversed,0.0003,0.0003,2900.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-3000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289174,ETH,1.0,0.0001,reversed,0.0003,0.0003,3000.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-3000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289175,ETH,1.0,0.0001,reversed,0.0003,0.0003,3000.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-3200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,call,1705564860000,289176,ETH,1.0,0.0001,reversed,0.0003,0.0003,3200.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-9FEB24-3200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1707465600000,USD,week,ETH,0.0001,250,0.0003,put,1705564860000,289177,ETH,1.0,0.0001,reversed,0.0003,0.0003,3200.0,True,option,False,eth_usd,2024-01-18 08:01:00,2024-02-09 08:00:00
ETH-16FEB24-1600-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290260,ETH,1.0,0.0001,reversed,0.0003,0.0003,1600.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-1600-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290261,ETH,1.0,0.0001,reversed,0.0003,0.0003,1600.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-1800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290262,ETH,1.0,0.0001,reversed,0.0003,0.0003,1800.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-1800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290263,ETH,1.0,0.0001,reversed,0.0003,0.0003,1800.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-1900-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706185920000,290292,ETH,1.0,0.0001,reversed,0.0003,0.0003,1900.0,True,option,False,eth_usd,2024-01-25 12:32:00,2024-02-16 08:00:00
ETH-16FEB24-1900-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706185920000,290293,ETH,1.0,0.0001,reversed,0.0003,0.0003,1900.0,True,option,False,eth_usd,2024-01-25 12:32:00,2024-02-16 08:00:00
ETH-16FEB24-2000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290264,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290265,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2050-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706202120000,290299,ETH,1.0,0.0001,reversed,0.0003,0.0003,2050.0,True,option,False,eth_usd,2024-01-25 17:02:00,2024-02-16 08:00:00
ETH-16FEB24-2050-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706202120000,290300,ETH,1.0,0.0001,reversed,0.0003,0.0003,2050.0,True,option,False,eth_usd,2024-01-25 17:02:00,2024-02-16 08:00:00
ETH-16FEB24-2100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290266,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290267,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2150-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290268,ETH,1.0,0.0001,reversed,0.0003,0.0003,2150.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2150-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290269,ETH,1.0,0.0001,reversed,0.0003,0.0003,2150.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290270,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290271,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2250-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290272,ETH,1.0,0.0001,reversed,0.0003,0.0003,2250.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2250-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290273,ETH,1.0,0.0001,reversed,0.0003,0.0003,2250.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2300-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290274,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2300-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290275,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2350-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290276,ETH,1.0,0.0001,reversed,0.0003,0.0003,2350.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2350-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290277,ETH,1.0,0.0001,reversed,0.0003,0.0003,2350.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2400-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290278,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2400-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290279,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2450-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706562300000,290906,ETH,1.0,0.0001,reversed,0.0003,0.0003,2450.0,True,option,False,eth_usd,2024-01-29 21:05:00,2024-02-16 08:00:00
ETH-16FEB24-2450-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706562300000,290907,ETH,1.0,0.0001,reversed,0.0003,0.0003,2450.0,True,option,False,eth_usd,2024-01-29 21:05:00,2024-02-16 08:00:00
ETH-16FEB24-2500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290280,ETH,1.0,0.0001,reversed,0.0003,0.0003,2500.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290281,ETH,1.0,0.0001,reversed,0.0003,0.0003,2500.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2600-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290282,ETH,1.0,0.0001,reversed,0.0003,0.0003,2600.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2600-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290283,ETH,1.0,0.0001,reversed,0.0003,0.0003,2600.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2700-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706629620000,290960,ETH,1.0,0.0001,reversed,0.0003,0.0003,2700.0,True,option,False,eth_usd,2024-01-30 15:47:00,2024-02-16 08:00:00
ETH-16FEB24-2700-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706629620000,290961,ETH,1.0,0.0001,reversed,0.0003,0.0003,2700.0,True,option,False,eth_usd,2024-01-30 15:47:00,2024-02-16 08:00:00
ETH-16FEB24-2800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706169660000,290284,ETH,1.0,0.0001,reversed,0.0003,0.0003,2800.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-2800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706169660000,290285,ETH,1.0,0.0001,reversed,0.0003,0.0003,2800.0,True,option,False,eth_usd,2024-01-25 08:01:00,2024-02-16 08:00:00
ETH-16FEB24-3000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,call,1706630520000,290962,ETH,1.0,0.0001,reversed,0.0003,0.0003,3000.0,True,option,False,eth_usd,2024-01-30 16:02:00,2024-02-16 08:00:00
ETH-16FEB24-3000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708070400000,USD,week,ETH,0.0001,250,0.0003,put,1706630520000,290963,ETH,1.0,0.0001,reversed,0.0003,0.0003,3000.0,True,option,False,eth_usd,2024-01-30 16:02:00,2024-02-16 08:00:00
ETH-23FEB24-800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278727,ETH,1.0,0.0001,reversed,0.0003,0.0003,800.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278728,ETH,1.0,0.0001,reversed,0.0003,0.0003,800.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-900-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278729,ETH,1.0,0.0001,reversed,0.0003,0.0003,900.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-900-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278730,ETH,1.0,0.0001,reversed,0.0003,0.0003,900.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278731,ETH,1.0,0.0001,reversed,0.0003,0.0003,1000.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278732,ETH,1.0,0.0001,reversed,0.0003,0.0003,1000.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278733,ETH,1.0,0.0001,reversed,0.0003,0.0003,1100.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278734,ETH,1.0,0.0001,reversed,0.0003,0.0003,1100.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278735,ETH,1.0,0.0001,reversed,0.0003,0.0003,1200.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278736,ETH,1.0,0.0001,reversed,0.0003,0.0003,1200.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1300-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278737,ETH,1.0,0.0001,reversed,0.0003,0.0003,1300.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1300-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278738,ETH,1.0,0.0001,reversed,0.0003,0.0003,1300.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1400-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278739,ETH,1.0,0.0001,reversed,0.0003,0.0003,1400.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1400-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278740,ETH,1.0,0.0001,reversed,0.0003,0.0003,1400.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1500-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278741,ETH,1.0,0.0001,reversed,0.0003,0.0003,1500.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1500-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278742,ETH,1.0,0.0001,reversed,0.0003,0.0003,1500.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1600-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278743,ETH,1.0,0.0001,reversed,0.0003,0.0003,1600.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1600-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278744,ETH,1.0,0.0001,reversed,0.0003,0.0003,1600.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1700-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278745,ETH,1.0,0.0001,reversed,0.0003,0.0003,1700.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1700-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278746,ETH,1.0,0.0001,reversed,0.0003,0.0003,1700.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1800-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278747,ETH,1.0,0.0001,reversed,0.0003,0.0003,1800.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1800-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278748,ETH,1.0,0.0001,reversed,0.0003,0.0003,1800.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1900-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278749,ETH,1.0,0.0001,reversed,0.0003,0.0003,1900.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-1900-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278750,ETH,1.0,0.0001,reversed,0.0003,0.0003,1900.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-2000-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278751,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-2000-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278752,ETH,1.0,0.0001,reversed,0.0003,0.0003,2000.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-2100-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278753,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-2100-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278754,ETH,1.0,0.0001,reversed,0.0003,0.0003,2100.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-2150-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1706098320000,290114,ETH,1.0,0.0001,reversed,0.0003,0.0003,2150.0,True,option,False,eth_usd,2024-01-24 12:12:00,2024-02-23 08:00:00
ETH-23FEB24-2150-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1706098320000,290115,ETH,1.0,0.0001,reversed,0.0003,0.0003,2150.0,True,option,False,eth_usd,2024-01-24 12:12:00,2024-02-23 08:00:00
ETH-23FEB24-2200-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278755,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-2200-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278756,ETH,1.0,0.0001,reversed,0.0003,0.0003,2200.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-2250-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1706097660000,290112,ETH,1.0,0.0001,reversed,0.0003,0.0003,2250.0,True,option,False,eth_usd,2024-01-24 12:01:00,2024-02-23 08:00:00
ETH-23FEB24-2250-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1706097660000,290113,ETH,1.0,0.0001,reversed,0.0003,0.0003,2250.0,True,option,False,eth_usd,2024-01-24 12:01:00,2024-02-23 08:00:00
ETH-23FEB24-2300-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278757,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-2300-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278758,ETH,1.0,0.0001,reversed,0.0003,0.0003,2300.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-2350-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1706321760000,290511,ETH,1.0,0.0001,reversed,0.0003,0.0003,2350.0,True,option,False,eth_usd,2024-01-27 02:16:00,2024-02-23 08:00:00
ETH-23FEB24-2350-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1706321760000,290512,ETH,1.0,0.0001,reversed,0.0003,0.0003,2350.0,True,option,False,eth_usd,2024-01-27 02:16:00,2024-02-23 08:00:00
ETH-23FEB24-2400-C,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,call,1700726460000,278759,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
ETH-23FEB24-2400-P,"[{'above_price': 0.005, 'tick_size': 0.0005}]",ETH,1,1708675200000,USD,month,ETH,0.0001,250,0.0003,put,1700726460000,278760,ETH,1.0,0.0001,reversed,0.0003,0.0003,2400.0,True,option,False,eth_usd,2023-11-23 08:01:00,2024-02-23 08:00:00
